credit_id,customer_id,as_of_date,credit_score,num_open_accounts,num_credit_inquiries_6m,credit_utilization_ratio,num_late_payments_30d,num_late_payments_90d,num_defaults_prior,bankruptcies,total_credit_limit,total_outstanding_debt,oldest_account_age_months
CR503942,CUST103942,2024-06-30,801,7,4,0.042,0,0,0,0,385000,16200,413
CR503943,CUST103943,2024-06-30,441,2,1,0.333,0,0,0,0,58000,19300,395
CR503944,CUST103944,2024-06-30,657,4,1,0.484,0,0,0,0,210000,101600,248
CR503945,CUST103945,2024-06-30,527,1,1,0.812,1,1,1,0,88000,71500,153
CR503946,CUST103946,2024-06-30,567,4,2,0.295,4,0,0,0,198000,58400,6
CR503947,CUST103947,2024-06-30,578,4,1,0.811,3,3,0,0,255000,206800,193
CR503948,CUST103948,2024-06-30,654,2,1,0.353,0,0,0,0,148000,52200,46
CR503949,CUST103949,2024-06-30,692,1,4,0.487,0,0,0,0,115000,56000,6
CR503950,CUST103950,2024-06-30,650,4,1,0.615,0,0,1,0,262000,161100,6
CR503951,CUST103951,2024-06-30,742,4,0,0.36,0,0,0,0,333000,119900,47
CR503952,CUST103952,2024-06-30,703,6,1,0.282,0,0,0,0,227000,64000,180
CR503953,CUST103953,2024-06-30,701,5,4,0.233,1,0,0,0,289000,67300,194
CR503954,CUST103954,2024-06-30,804,1,1,0.122,0,0,0,0,406000,49500,77
CR503955,CUST103955,2024-06-30,586,1,4,0.292,4,2,0,0,162000,47300,218
CR503956,CUST103956,2024-06-30,664,1,2,0.423,1,0,0,0,94000,39800,248
CR503957,CUST103957,2024-06-30,655,3,4,0.674,0,0,0,0,183000,123300,6
CR503958,CUST103958,2024-06-30,598,4,4,0.599,1,1,0,0,171000,102400,79
CR503959,CUST103959,2024-06-30,670,3,1,0.334,1,0,0,0,384000,128300,220
CR503960,CUST103960,2024-06-30,654,4,1,0.341,2,0,0,0,70000,23900,10
CR503961,CUST103961,2024-06-30,743,3,0,0.514,0,0,0,0,810000,416300,226
CR503962,CUST103962,2024-06-30,439,7,2,0.526,1,1,1,0,95000,50000,120
CR503963,CUST103963,2024-06-30,616,7,1,0.591,0,0,0,0,128000,75600,162
CR503964,CUST103964,2024-06-30,501,2,4,0.849,3,2,0,1,284000,241100,317
CR503965,CUST103965,2024-06-30,519,3,4,0.223,1,1,1,0,233000,52000,71
CR503966,CUST103966,2024-06-30,551,4,2,0.485,2,1,0,0,114000,55300,290
CR503967,CUST103967,2024-06-30,600,3,1,0.112,3,0,0,0,199000,22300,291
CR503968,CUST103968,2024-06-30,581,1,5,0.49,3,2,0,0,129000,63200,256
CR503969,CUST103969,2024-06-30,597,3,2,0.277,3,1,0,0,171000,47400,6
CR503970,CUST103970,2024-06-30,634,1,0,0.412,1,1,0,0,58000,23900,238
CR503971,CUST103971,2024-06-30,723,7,2,0.356,0,0,0,0,435000,154900,363
CR503972,CUST103972,2024-06-30,654,5,2,0.254,0,0,1,0,206000,52300,392
CR503973,CUST103973,2024-06-30,719,4,3,0.044,0,0,0,0,125000,5500,324
CR503974,CUST103974,2024-06-30,614,2,1,0.281,2,0,0,0,244000,68600,106
CR503975,CUST103975,2024-06-30,684,3,1,0.237,1,0,0,0,254000,60200,302
CR503976,CUST103976,2024-06-30,687,3,0,0.369,0,0,0,0,458000,169000,220
CR503977,CUST103977,2024-06-30,629,1,1,0.812,0,0,0,0,64000,52000,315
CR503978,CUST103978,2024-06-30,597,4,2,0.084,2,0,1,0,54000,4500,206
CR503979,CUST103979,2024-06-30,613,4,3,0.272,0,0,0,0,51000,13900,252
CR503980,CUST103980,2024-06-30,608,4,0,0.135,1,0,0,0,77000,10400,6
CR503981,CUST103981,2024-06-30,633,5,1,0.686,3,0,0,0,231000,158500,323
CR503982,CUST103982,2024-06-30,699,1,2,0.02,0,0,0,0,306000,6100,9
CR503983,CUST103983,2024-06-30,776,4,1,0.163,0,0,0,0,790000,128800,299
CR503984,CUST103984,2024-06-30,674,2,0,0.315,0,0,0,0,299000,94200,247
CR503985,CUST103985,2024-06-30,525,2,3,0.39,0,0,2,0,38000,14800,49
CR503986,CUST103986,2024-06-30,752,4,1,0.516,1,0,0,0,359000,185200,100
CR503987,CUST103987,2024-06-30,541,3,1,0.326,2,1,0,0,231000,75300,10
CR503988,CUST103988,2024-06-30,712,3,2,0.131,1,0,0,0,456000,59700,192
CR503989,CUST103989,2024-06-30,697,3,3,0.131,1,1,0,0,109000,14300,174
CR503990,CUST103990,2024-06-30,806,3,1,0.454,0,0,0,0,654000,296900,346
CR503991,CUST103991,2024-06-30,576,2,2,0.351,2,1,1,0,179000,62800,145
CR503992,CUST103992,2024-06-30,702,3,1,0.117,1,0,0,0,205000,24000,384
CR503993,CUST103993,2024-06-30,522,0,4,0.653,3,1,0,0,160000,104500,263
CR503994,CUST103994,2024-06-30,482,6,2,0.34,2,2,1,0,103000,35000,190
CR503995,CUST103995,2024-06-30,626,4,2,0.581,4,0,0,0,110000,63900,135
CR503996,CUST103996,2024-06-30,585,2,2,0.415,2,1,0,0,210000,87200,125
CR503997,CUST103997,2024-06-30,457,4,3,0.471,3,0,1,0,56000,26400,239
CR503998,CUST103998,2024-06-30,730,5,1,0.177,1,1,0,0,815000,144300,404
CR503999,CUST103999,2024-06-30,647,5,0,0.581,0,0,0,0,323000,187700,258
CR504000,CUST104000,2024-06-30,763,3,0,0.058,2,0,0,0,576000,33400,145
CR504001,CUST104001,2024-06-30,519,4,4,0.538,2,1,0,0,101000,54300,6
CR504002,CUST104002,2024-06-30,616,4,0,0.516,6,0,0,0,69000,35600,151
CR504003,CUST104003,2024-06-30,657,1,1,0.401,0,0,0,0,465000,186500,130
CR504004,CUST104004,2024-06-30,647,3,3,0.248,4,0,0,0,228000,56500,480
CR504005,CUST104005,2024-06-30,756,2,2,0.32,1,0,0,0,748000,239400,297
CR504006,CUST104006,2024-06-30,627,5,1,0.106,3,0,0,0,375000,39800,89
CR504007,CUST104007,2024-06-30,539,2,4,0.432,3,1,0,0,33000,14300,42
CR504008,CUST104008,2024-06-30,641,4,2,0.582,2,0,0,0,296000,172300,221
CR504009,CUST104009,2024-06-30,580,3,6,0.333,5,2,0,0,113000,37600,303
CR504010,CUST104010,2024-06-30,675,2,0,0.459,0,0,0,0,134000,61500,197
CR504011,CUST104011,2024-06-30,682,3,1,0.091,0,0,0,0,221000,20100,363
CR504012,CUST104012,2024-06-30,628,2,0,0.543,5,0,0,0,227000,123300,296
CR504013,CUST104013,2024-06-30,569,3,6,0.579,5,1,1,0,249000,144200,84
CR504014,CUST104014,2024-06-30,746,3,2,0.161,0,0,0,0,384000,61800,348
CR504015,CUST104015,2024-06-30,691,2,0,0.609,1,0,0,0,533000,324600,437
CR504016,CUST104016,2024-06-30,685,1,3,0.506,0,0,0,0,165000,83500,6
CR504017,CUST104017,2024-06-30,691,0,0,0.11,0,0,0,0,316000,34800,83
CR504018,CUST104018,2024-06-30,692,0,3,0.434,0,0,0,0,109000,47300,134
CR504019,CUST104019,2024-06-30,709,4,2,0.429,0,0,0,0,197000,84500,301
CR504020,CUST104020,2024-06-30,684,2,2,0.204,1,0,0,0,273000,55700,106
CR504021,CUST104021,2024-06-30,545,1,2,0.471,0,0,2,0,165000,77700,6
CR504022,CUST104022,2024-06-30,527,5,5,0.741,2,0,0,0,42000,31100,326
CR504023,CUST104023,2024-06-30,665,5,2,0.36,1,1,0,0,211000,76000,97
CR504024,CUST104024,2024-06-30,583,1,0,0.601,5,3,0,0,76000,45700,253
CR504025,CUST104025,2024-06-30,735,5,2,0.303,0,0,0,0,520000,157600,126
CR504026,CUST104026,2024-06-30,661,3,1,0.37,1,0,0,0,170000,62900,255
CR504027,CUST104027,2024-06-30,583,6,1,0.274,5,1,0,0,83000,22700,154
CR504028,CUST104028,2024-06-30,697,4,3,0.507,0,0,0,0,335000,169800,149
CR504029,CUST104029,2024-06-30,674,2,0,0.432,0,0,0,0,43000,18600,239
CR504030,CUST104030,2024-06-30,634,3,1,0.514,1,0,0,0,363000,186600,407
CR504031,CUST104031,2024-06-30,536,0,5,0.559,1,1,0,0,67000,37500,6
CR504032,CUST104032,2024-06-30,587,3,0,0.274,2,2,0,0,131000,35900,88
CR504033,CUST104033,2024-06-30,498,4,1,0.503,1,0,0,0,36000,18100,9
CR504034,CUST104034,2024-06-30,733,2,2,0.253,0,0,0,0,536000,135600,290
CR504035,CUST104035,2024-06-30,753,1,0,0.471,1,0,0,0,282000,132800,296
CR504036,CUST104036,2024-06-30,793,9,2,0.475,1,0,0,0,1440000,684000,187
CR504037,CUST104037,2024-06-30,647,1,0,0.507,1,0,0,0,446000,226100,299
CR504038,CUST104038,2024-06-30,729,4,1,0.535,3,0,0,0,79000,42300,246
CR504039,CUST104039,2024-06-30,738,4,2,0.227,1,0,0,0,193000,43800,157
CR504040,CUST104040,2024-06-30,487,2,0,0.518,2,1,2,0,66000,34200,220
CR504041,CUST104041,2024-06-30,670,4,0,0.392,1,0,0,0,251000,98400,201
CR504042,CUST104042,2024-06-30,531,1,0,0.744,6,1,3,0,235000,174800,101
CR504043,CUST104043,2024-06-30,798,1,2,0.248,0,0,0,0,515000,127700,131
CR504044,CUST104044,2024-06-30,615,4,2,0.786,2,1,0,0,428000,336400,59
CR504045,CUST104045,2024-06-30,652,4,2,0.473,1,0,0,0,446000,211000,148
CR504046,CUST104046,2024-06-30,679,1,2,0.15,2,0,0,0,286000,42900,96
CR504047,CUST104047,2024-06-30,705,5,1,0.182,0,0,0,0,190000,34600,168
CR504048,CUST104048,2024-06-30,654,4,3,0.067,1,0,0,0,90000,6000,6
CR504049,CUST104049,2024-06-30,838,7,4,0.02,0,0,0,0,526000,10500,450
CR504050,CUST104050,2024-06-30,678,4,1,0.152,0,0,0,0,121000,18400,252
CR504051,CUST104051,2024-06-30,648,1,1,0.23,6,0,1,0,462000,106300,236
CR504052,CUST104052,2024-06-30,865,2,1,0.483,0,0,0,0,714000,344900,256
CR504053,CUST104053,2024-06-30,642,4,2,0.218,5,0,0,0,149000,32500,241
CR504054,CUST104054,2024-06-30,674,4,0,0.653,0,0,0,0,96000,62700,247
CR504055,CUST104055,2024-06-30,680,2,0,0.078,0,0,0,0,445000,34700,6
CR504056,CUST104056,2024-06-30,542,2,4,0.219,2,0,0,0,110000,24100,72
CR504057,CUST104057,2024-06-30,681,5,1,0.504,1,0,0,0,281000,141600,364
CR504058,CUST104058,2024-06-30,723,4,0,0.146,0,0,0,0,538000,78500,181
CR504059,CUST104059,2024-06-30,600,3,1,0.36,1,0,0,0,204000,73400,239
CR504060,CUST104060,2024-06-30,675,1,1,0.246,0,0,0,0,295000,72600,167
CR504061,CUST104061,2024-06-30,762,3,0,0.201,1,0,0,0,448000,90000,322
CR504062,CUST104062,2024-06-30,652,3,1,0.317,1,0,0,0,390000,123600,231
CR504063,CUST104063,2024-06-30,805,5,4,0.163,1,0,0,0,207000,33700,56
CR504064,CUST104064,2024-06-30,777,3,0,0.154,0,0,0,0,591000,91000,34
CR504065,CUST104065,2024-06-30,635,0,2,0.335,6,0,0,0,84000,28100,189
CR504066,CUST104066,2024-06-30,532,3,1,0.677,2,0,0,0,161000,109000,230
CR504067,CUST104067,2024-06-30,577,3,4,0.33,5,0,0,0,454000,149800,274
CR504068,CUST104068,2024-06-30,681,3,1,0.347,0,0,0,0,285000,98900,211
CR504069,CUST104069,2024-06-30,711,3,1,0.102,0,0,0,0,422000,43000,202
CR504070,CUST104070,2024-06-30,613,3,3,0.599,3,0,0,0,1162000,696000,204
CR504071,CUST104071,2024-06-30,667,4,0,0.328,1,0,0,0,433000,142000,480
CR504072,CUST104072,2024-06-30,696,1,2,0.404,0,0,0,0,743000,300200,150
CR504073,CUST104073,2024-06-30,851,5,2,0.08,0,0,1,0,941000,75300,279
CR504074,CUST104074,2024-06-30,683,2,2,0.655,2,1,0,0,423000,277100,260
CR504075,CUST104075,2024-06-30,462,2,2,0.439,3,0,0,0,110000,48300,369
CR504076,CUST104076,2024-06-30,565,2,2,0.139,1,1,0,0,403000,56000,194
CR504077,CUST104077,2024-06-30,729,2,1,0.174,0,0,0,0,662000,115200,102
CR504078,CUST104078,2024-06-30,795,4,0,0.268,1,0,0,0,409000,109600,107
CR504079,CUST104079,2024-06-30,500,7,2,0.38,4,2,0,0,146000,55500,254
CR504080,CUST104080,2024-06-30,639,5,0,0.217,1,0,0,0,133000,28900,227
CR504081,CUST104081,2024-06-30,677,3,2,0.163,0,0,0,0,1044000,170200,464
CR504082,CUST104082,2024-06-30,744,1,0,0.791,0,0,0,0,329000,260200,271
CR504083,CUST104083,2024-06-30,720,7,2,0.4,2,0,0,0,204000,81600,442
CR504084,CUST104084,2024-06-30,532,3,3,0.238,1,0,3,0,69000,16400,152
CR504085,CUST104085,2024-06-30,759,7,1,0.068,0,0,0,0,265000,18000,294
CR504086,CUST104086,2024-06-30,577,1,5,0.668,2,2,0,0,325000,217100,278
CR504087,CUST104087,2024-06-30,583,1,5,0.36,1,1,0,0,105000,37800,312
CR504088,CUST104088,2024-06-30,699,4,3,0.214,1,0,0,0,339000,72500,327
CR504089,CUST104089,2024-06-30,599,3,3,0.337,3,3,0,0,296000,99800,181
CR504090,CUST104090,2024-06-30,705,2,2,0.382,0,0,0,0,161000,61500,395
CR504091,CUST104091,2024-06-30,737,3,1,0.458,2,0,0,0,231000,105800,216
CR504092,CUST104092,2024-06-30,627,4,2,0.128,1,0,1,0,94000,12000,59
CR504093,CUST104093,2024-06-30,640,4,2,0.14,2,0,1,0,463000,64800,128
CR504094,CUST104094,2024-06-30,532,4,2,0.461,6,2,0,0,83000,38300,6
CR504095,CUST104095,2024-06-30,637,8,3,0.67,0,0,0,0,244000,163500,378
CR504096,CUST104096,2024-06-30,687,2,4,0.257,0,0,0,0,304000,78100,280
CR504097,CUST104097,2024-06-30,699,5,0,0.355,0,0,0,0,398000,141300,382
CR504098,CUST104098,2024-06-30,650,1,0,0.472,0,0,0,0,307000,144900,23
CR504099,CUST104099,2024-06-30,572,5,1,0.38,0,0,0,0,88000,33400,40
CR504100,CUST104100,2024-06-30,550,4,1,0.345,1,1,0,0,111000,38300,194
CR504101,CUST104101,2024-06-30,747,5,3,0.103,1,0,0,0,326000,33600,327
CR504102,CUST104102,2024-06-30,602,1,1,0.196,1,0,0,0,352000,69000,427
CR504103,CUST104103,2024-06-30,661,3,1,0.146,0,0,0,0,273000,39900,371
CR504104,CUST104104,2024-06-30,657,5,4,0.399,0,0,0,0,256000,102100,183
CR504105,CUST104105,2024-06-30,711,6,2,0.496,1,0,0,0,342000,169600,350
CR504106,CUST104106,2024-06-30,612,3,1,0.521,1,0,0,0,127000,66200,258
CR504107,CUST104107,2024-06-30,656,1,1,0.566,1,0,0,0,1163000,658300,326
CR504108,CUST104108,2024-06-30,728,6,2,0.335,1,0,0,0,377000,126300,6
CR504109,CUST104109,2024-06-30,556,4,5,0.334,4,1,1,0,206000,68800,295
CR504110,CUST104110,2024-06-30,556,4,1,0.475,2,0,2,0,139000,66000,131
CR504111,CUST104111,2024-06-30,757,3,1,0.17,0,0,0,0,508000,86400,311
CR504112,CUST104112,2024-06-30,753,4,0,0.172,0,0,0,0,308000,53000,210
CR504113,CUST104113,2024-06-30,671,5,3,0.43,0,0,0,0,144000,61900,154
CR504114,CUST104114,2024-06-30,546,2,3,0.231,5,1,0,0,187000,43200,107
CR504115,CUST104115,2024-06-30,834,5,1,0.413,0,0,0,0,1626000,671500,259
CR504116,CUST104116,2024-06-30,611,2,1,0.158,2,0,0,0,340000,53700,70
CR504117,CUST104117,2024-06-30,447,7,4,0.428,1,0,0,0,30000,12800,223
CR504118,CUST104118,2024-06-30,776,3,1,0.041,1,0,0,0,633000,26000,310
CR504119,CUST104119,2024-06-30,739,2,1,0.317,0,0,0,0,215000,68200,286
CR504120,CUST104120,2024-06-30,544,1,1,0.736,3,3,0,0,155000,114100,245
CR504121,CUST104121,2024-06-30,717,6,0,0.341,1,0,0,0,230000,78400,244
CR504122,CUST104122,2024-06-30,604,4,1,0.199,1,0,0,0,195000,38800,6
CR504123,CUST104123,2024-06-30,656,3,1,0.385,0,0,0,0,562000,216400,155
CR504124,CUST104124,2024-06-30,487,2,1,0.804,2,1,1,0,81000,65100,289
CR504125,CUST104125,2024-06-30,752,2,2,0.842,0,0,0,0,193000,162500,257
CR504126,CUST104126,2024-06-30,698,6,1,0.456,0,0,0,0,434000,197900,304
CR504127,CUST104127,2024-06-30,677,2,1,0.222,0,0,0,0,532000,118100,203
CR504128,CUST104128,2024-06-30,575,2,2,0.464,2,2,0,0,179000,83100,64
CR504129,CUST104129,2024-06-30,561,2,2,0.342,3,2,0,0,174000,59500,6
CR504130,CUST104130,2024-06-30,570,3,4,0.497,3,0,0,0,105000,52200,148
CR504131,CUST104131,2024-06-30,559,1,3,0.271,2,1,1,0,76000,20600,34
CR504132,CUST104132,2024-06-30,670,3,0,0.163,1,0,0,0,400000,65200,211
CR504133,CUST104133,2024-06-30,640,4,1,0.294,2,0,0,0,518000,152300,225
CR504134,CUST104134,2024-06-30,577,7,4,0.522,0,0,0,0,97000,50600,12
CR504135,CUST104135,2024-06-30,612,3,1,0.754,4,0,0,0,712000,536800,143
CR504136,CUST104136,2024-06-30,767,2,1,0.442,0,0,0,0,357000,157800,279
CR504137,CUST104137,2024-06-30,575,3,3,0.138,1,1,0,0,164000,22600,367
CR504138,CUST104138,2024-06-30,737,2,1,0.431,0,0,0,0,879000,378800,351
CR504139,CUST104139,2024-06-30,640,2,2,0.24,0,0,0,0,358000,85900,6
CR504140,CUST104140,2024-06-30,643,2,0,0.391,2,0,0,0,251000,98100,250
CR504141,CUST104141,2024-06-30,826,5,3,0.028,1,0,0,0,487000,13600,6
CR504142,CUST104142,2024-06-30,762,5,2,0.3,2,0,0,0,143000,42900,252
CR504143,CUST104143,2024-06-30,523,4,1,0.55,3,1,2,0,200000,110000,245
CR504144,CUST104144,2024-06-30,762,5,1,0.105,0,0,0,0,458000,48100,6
CR504145,CUST104145,2024-06-30,608,5,1,0.48,5,0,0,0,126000,60500,190
CR504146,CUST104146,2024-06-30,742,4,3,0.462,0,0,0,0,464000,214400,273
CR504147,CUST104147,2024-06-30,641,4,2,0.237,3,0,0,0,105000,24900,182
CR504148,CUST104148,2024-06-30,628,5,0,0.721,5,0,0,0,351000,253100,292
CR504149,CUST104149,2024-06-30,489,3,4,0.535,3,2,1,0,139000,74400,36
CR504150,CUST104150,2024-06-30,769,2,4,0.349,0,0,0,0,197000,68800,321
CR504151,CUST104151,2024-06-30,480,3,3,0.229,4,2,3,0,113000,25900,9
CR504152,CUST104152,2024-06-30,644,5,1,0.56,3,0,0,0,240000,134400,243
CR504153,CUST104153,2024-06-30,516,4,2,0.483,2,1,1,0,82000,39600,241
CR504154,CUST104154,2024-06-30,615,6,3,0.619,1,0,1,0,284000,175800,141
CR504155,CUST104155,2024-06-30,657,2,1,0.197,0,0,0,0,69000,13600,125
CR504156,CUST104156,2024-06-30,729,3,0,0.534,0,0,0,0,478000,255300,222
CR504157,CUST104157,2024-06-30,615,2,2,0.545,0,0,0,0,313000,170600,262
CR504158,CUST104158,2024-06-30,683,4,1,0.574,0,0,0,0,357000,204900,83
CR504159,CUST104159,2024-06-30,658,3,1,0.606,2,0,0,0,154000,93300,324
CR504160,CUST104160,2024-06-30,651,3,1,0.392,0,0,0,0,191000,74900,41
CR504161,CUST104161,2024-06-30,587,3,5,0.329,2,2,0,0,167000,54900,327
CR504162,CUST104162,2024-06-30,595,0,1,0.468,1,0,0,0,203000,95000,359
CR504163,CUST104163,2024-06-30,607,3,2,0.48,1,0,0,0,190000,91200,57
CR504164,CUST104164,2024-06-30,560,3,1,0.449,5,0,0,0,252000,113100,312
CR504165,CUST104165,2024-06-30,595,2,3,0.236,1,0,0,0,149000,35200,24
CR504166,CUST104166,2024-06-30,722,5,1,0.1,1,0,0,0,135000,13500,289
CR504167,CUST104167,2024-06-30,638,2,1,0.65,1,0,0,0,193000,125400,218
CR504168,CUST104168,2024-06-30,756,4,1,0.491,2,0,0,0,857000,420800,204
CR504169,CUST104169,2024-06-30,689,2,0,0.252,0,0,0,0,557000,140400,199
CR504170,CUST104170,2024-06-30,792,4,1,0.136,1,1,0,0,327000,44500,6
CR504171,CUST104171,2024-06-30,611,4,1,0.458,2,0,0,0,414000,189600,320
CR504172,CUST104172,2024-06-30,597,2,4,0.385,1,0,0,0,629000,242200,54
CR504173,CUST104173,2024-06-30,738,7,0,0.383,0,0,0,0,452000,173100,283
CR504174,CUST104174,2024-06-30,602,2,1,0.377,3,0,0,0,240000,90500,107
CR504175,CUST104175,2024-06-30,651,4,0,0.449,0,0,1,0,283000,127100,6
CR504176,CUST104176,2024-06-30,505,3,3,0.461,0,0,0,0,135000,62200,7
CR504177,CUST104177,2024-06-30,711,3,1,0.154,0,0,0,0,359000,55300,442
CR504178,CUST104178,2024-06-30,733,4,1,0.357,0,0,0,0,272000,97100,161
CR504179,CUST104179,2024-06-30,611,5,3,0.559,0,0,0,0,217000,121300,82
CR504180,CUST104180,2024-06-30,386,4,1,0.249,2,1,1,0,69000,17200,6
CR504181,CUST104181,2024-06-30,556,4,2,0.704,2,0,0,0,152000,107000,19
CR504182,CUST104182,2024-06-30,708,3,1,0.507,0,0,0,0,100000,50700,146
CR504183,CUST104183,2024-06-30,620,2,2,0.18,1,0,0,0,333000,59900,137
CR504184,CUST104184,2024-06-30,767,9,0,0.319,0,0,0,0,356000,113600,282
CR504185,CUST104185,2024-06-30,762,5,1,0.205,0,0,0,0,480000,98400,6
CR504186,CUST104186,2024-06-30,761,3,2,0.363,1,1,0,0,228000,82800,433
CR504187,CUST104187,2024-06-30,769,5,2,0.216,0,0,0,0,1388000,299800,261
CR504188,CUST104188,2024-06-30,717,4,1,0.172,0,0,0,0,879000,151200,187
CR504189,CUST104189,2024-06-30,450,4,2,0.274,3,2,0,0,107000,29300,20
CR504190,CUST104190,2024-06-30,584,4,3,0.358,3,2,0,0,133000,47600,145
CR504191,CUST104191,2024-06-30,623,2,1,0.327,1,0,0,0,243000,79500,237
CR504192,CUST104192,2024-06-30,636,5,0,0.576,5,0,0,0,365000,210200,54
CR504193,CUST104193,2024-06-30,642,3,1,0.409,2,0,0,0,533000,218000,228
CR504194,CUST104194,2024-06-30,644,7,2,0.661,1,0,0,0,67000,44300,213
CR504195,CUST104195,2024-06-30,720,6,0,0.199,0,0,0,0,347000,69100,154
CR504196,CUST104196,2024-06-30,643,6,1,0.409,3,0,0,0,135000,55200,432
CR504197,CUST104197,2024-06-30,682,4,1,0.306,0,0,0,0,238000,72800,6
CR504198,CUST104198,2024-06-30,427,5,3,0.714,2,2,1,0,47000,33600,249
CR504199,CUST104199,2024-06-30,708,4,1,0.306,0,0,1,0,953000,291600,421
CR504200,CUST104200,2024-06-30,804,2,1,0.12,1,1,0,0,524000,62900,319
CR504201,CUST104201,2024-06-30,751,4,0,0.277,2,0,0,0,263000,72900,74
CR504202,CUST104202,2024-06-30,681,1,0,0.54,0,0,0,0,121000,65300,205
CR504203,CUST104203,2024-06-30,601,3,1,0.679,4,0,0,0,181000,122900,144
CR504204,CUST104204,2024-06-30,610,4,0,0.339,6,0,0,0,233000,79000,480
CR504205,CUST104205,2024-06-30,473,2,4,0.567,1,0,0,0,87000,49300,171
CR504206,CUST104206,2024-06-30,644,1,0,0.423,3,0,0,0,448000,189500,6
CR504207,CUST104207,2024-06-30,601,1,3,0.069,0,0,0,0,251000,17300,273
CR504208,CUST104208,2024-06-30,657,5,0,0.769,0,0,0,0,223000,171500,249
CR504209,CUST104209,2024-06-30,602,3,2,0.201,1,0,0,0,349000,70100,123
CR504210,CUST104210,2024-06-30,607,2,1,0.446,1,0,0,0,76000,33900,6
CR504211,CUST104211,2024-06-30,685,5,4,0.511,0,0,0,0,519000,265200,387
CR504212,CUST104212,2024-06-30,724,4,2,0.411,0,0,0,0,394000,161900,257
CR504213,CUST104213,2024-06-30,734,7,2,0.259,0,0,0,0,97000,25100,253
CR504214,CUST104214,2024-06-30,761,6,0,0.164,0,0,0,0,944000,154800,320
CR504215,CUST104215,2024-06-30,638,4,2,0.089,3,0,0,0,201000,17900,238
CR504216,CUST104216,2024-06-30,537,1,1,0.609,1,1,0,0,72000,43800,6
CR504217,CUST104217,2024-06-30,638,3,4,0.2,0,0,1,0,66000,13200,6
CR504218,CUST104218,2024-06-30,568,3,2,0.376,1,0,0,0,57000,21400,186
CR504219,CUST104219,2024-06-30,665,5,2,0.115,1,0,0,0,415000,47700,345
CR504220,CUST104220,2024-06-30,775,7,0,0.596,0,0,0,0,1639000,976800,172
CR504221,CUST104221,2024-06-30,702,4,0,0.257,1,0,0,0,675000,173500,170
CR504222,CUST104222,2024-06-30,635,2,0,0.22,0,0,0,0,229000,50400,13
CR504223,CUST104223,2024-06-30,694,0,0,0.143,0,0,0,0,267000,38200,104
CR504224,CUST104224,2024-06-30,638,2,3,0.285,2,0,0,0,287000,81800,405
CR504225,CUST104225,2024-06-30,777,2,2,0.209,0,0,0,0,577000,120600,19
CR504226,CUST104226,2024-06-30,760,7,0,0.176,1,0,0,0,994000,174900,304
CR504227,CUST104227,2024-06-30,628,1,1,0.358,3,0,1,0,148000,53000,56
CR504228,CUST104228,2024-06-30,600,2,1,0.082,1,0,0,0,219000,18000,32
CR504229,CUST104229,2024-06-30,729,5,0,0.155,0,0,0,0,425000,65900,241
CR504230,CUST104230,2024-06-30,738,2,3,0.079,1,0,0,0,287000,22700,342
CR504231,CUST104231,2024-06-30,586,6,2,0.164,4,1,0,0,413000,67700,95
CR504232,CUST104232,2024-06-30,665,3,0,0.452,0,0,0,0,214000,96700,296
CR504233,CUST104233,2024-06-30,697,4,1,0.369,1,0,0,0,264000,97400,430
CR504234,CUST104234,2024-06-30,642,2,1,0.121,2,0,0,0,188000,22700,59
CR504235,CUST104235,2024-06-30,633,2,1,0.43,1,1,0,0,338000,145300,324
CR504236,CUST104236,2024-06-30,574,2,3,0.121,2,2,0,0,125000,15100,35
CR504237,CUST104237,2024-06-30,778,2,2,0.037,1,1,0,0,575000,21300,6
CR504238,CUST104238,2024-06-30,708,6,2,0.191,1,0,0,0,295000,56300,206
CR504239,CUST104239,2024-06-30,760,6,1,0.806,2,0,0,0,704000,567400,212
CR504240,CUST104240,2024-06-30,567,2,2,0.602,4,0,0,0,83000,50000,257
CR504241,CUST104241,2024-06-30,617,5,1,0.141,3,0,0,0,347000,48900,206
CR504242,CUST104242,2024-06-30,672,0,3,0.332,0,0,0,0,700000,232400,239
CR504243,CUST104243,2024-06-30,704,7,1,0.275,0,0,0,0,337000,92700,93
CR504244,CUST104244,2024-06-30,571,6,0,0.366,2,0,0,0,260000,95200,265
CR504245,CUST104245,2024-06-30,704,4,2,0.419,1,1,0,0,541000,226700,367
CR504246,CUST104246,2024-06-30,716,2,2,0.148,2,0,0,0,324000,48000,160
CR504247,CUST104247,2024-06-30,609,4,2,0.491,3,0,0,0,148000,72700,144
CR504248,CUST104248,2024-06-30,758,3,1,0.158,0,0,0,0,247000,39000,115
CR504249,CUST104249,2024-06-30,648,1,0,0.349,1,0,0,0,117000,40800,6
CR504250,CUST104250,2024-06-30,694,2,0,0.448,0,0,0,0,72000,32300,279
CR504251,CUST104251,2024-06-30,758,5,0,0.186,0,0,0,0,562000,104500,211
CR504252,CUST104252,2024-06-30,662,4,1,0.334,1,0,0,0,282000,94200,185
CR504253,CUST104253,2024-06-30,650,4,1,0.31,1,0,0,0,897000,278100,98
CR504254,CUST104254,2024-06-30,577,3,4,0.246,3,1,0,0,221000,54400,284
CR504255,CUST104255,2024-06-30,712,2,1,0.448,0,0,0,0,462000,207000,283
CR504256,CUST104256,2024-06-30,738,4,1,0.134,0,0,0,0,373000,50000,224
